work_id,pid,pillar,domain,module,title,objective,outputs,dependencies,risk,model_routing,verification,escalation
RECORD-RETEPOLI-POLIENGI-TUW-003,P14,Records Management,Retention Policy,Policy Engine,retention calculator 구현,retention calculator 구현을/를 구현하여 Policy Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-RETEPOLI-POLIENGI-TUW-004,P14,Records Management,Retention Policy,Policy Engine,expired candidate query 구현,expired candidate query 구현을/를 구현하여 Policy Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-RETEPOLI-POLIENGI-TUW-005,P14,Records Management,Retention Policy,Policy Engine,retention report API 구현,retention report API 구현을/를 구현하여 Policy Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-LEGAHOLD-HOLDENFO-TUW-001,P14,Records Management,Legal Hold,Hold Enforcement,LegalHold schema 구현,LegalHold schema 구현을/를 구현하여 Hold Enforcement capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-LEGAHOLD-HOLDENFO-TUW-002,P14,Records Management,Legal Hold,Hold Enforcement,legal hold apply API 구현,legal hold apply API 구현을/를 구현하여 Hold Enforcement capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-LEGAHOLD-HOLDENFO-TUW-003,P14,Records Management,Legal Hold,Hold Enforcement,legal hold delete block 구현,legal hold delete block 구현을/를 구현하여 Hold Enforcement capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-LEGAHOLD-HOLDENFO-TUW-004,P14,Records Management,Legal Hold,Hold Enforcement,hold release workflow 구현,hold release workflow 구현을/를 구현하여 Hold Enforcement capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-LEGAHOLD-HOLDENFO-TUW-005,P14,Records Management,Legal Hold,Hold Enforcement,legal hold audit event 구현,legal hold audit event 구현을/를 구현하여 Hold Enforcement capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-DISPWORK-DISPAPPR-TUW-001,P14,Records Management,Disposal Workflow,Disposal Approval,DisposalRequest schema 구현,DisposalRequest schema 구현을/를 구현하여 Disposal Approval capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-DISPWORK-DISPAPPR-TUW-002,P14,Records Management,Disposal Workflow,Disposal Approval,disposal approval status 구현,disposal approval status 구현을/를 구현하여 Disposal Approval capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-DISPWORK-DISPAPPR-TUW-003,P14,Records Management,Disposal Workflow,Disposal Approval,hard delete precondition check 구현,hard delete precondition check 구현을/를 구현하여 Disposal Approval capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-DISPWORK-DISPAPPR-TUW-004,P14,Records Management,Disposal Workflow,Disposal Approval,destruction certificate generator 구현,destruction certificate generator 구현을/를 구현하여 Disposal Approval capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
RECORD-DISPWORK-DISPAPPR-TUW-005,P14,Records Management,Disposal Workflow,Disposal Approval,disposal audit event 구현,disposal audit event 구현을/를 구현하여 Disposal Approval capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MICR365-OUTLWORD-TUW-001,P15,Integration Layer,Microsoft 365,Outlook Word,Outlook add-in filing API contract 작성,Outlook add-in filing API contract 작성을/를 구현하여 Outlook Word capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MICR365-OUTLWORD-TUW-002,P15,Integration Layer,Microsoft 365,Outlook Word,Word add-in save version API contract 작성,Word add-in save version API contract 작성을/를 구현하여 Outlook Word capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MICR365-OUTLWORD-TUW-003,P15,Integration Layer,Microsoft 365,Outlook Word,SharePoint import connector skeleton,SharePoint import connector skeleton을/를 구현하여 Outlook Word capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MICR365-OUTLWORD-TUW-004,P15,Integration Layer,Microsoft 365,Outlook Word,Teams meeting transcript import skeleton,Teams meeting transcript import skeleton을/를 구현하여 Outlook Word capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MIGR-IMPO-TUW-001,P15,Integration Layer,Migration,Import,file server import manifest schema 작성,file server import manifest schema 작성을/를 구현하여 Import capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MIGR-IMPO-TUW-002,P15,Integration Layer,Migration,Import,DMS import mapping table 작성,DMS import mapping table 작성을/를 구현하여 Import capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MIGR-IMPO-TUW-003,P15,Integration Layer,Migration,Import,PST import pipeline skeleton,PST import pipeline skeleton을/를 구현하여 Import capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MIGR-IMPO-TUW-004,P15,Integration Layer,Migration,Import,migration validation report generator,migration validation report generator을/를 구현하여 Import capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
INT-MIGR-IMPO-TUW-005,P15,Integration Layer,Migration,Import,permission mapping verification 구현,permission mapping verification 구현을/를 구현하여 Import capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
ADMIN-TENAADMI-ADMICONS-TUW-001,P16,"Admin, Analytics & Enterprise Operations",Tenant Admin,Admin Console,tenant settings UI 구현,tenant settings UI 구현을/를 구현하여 Admin Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
ADMIN-TENAADMI-ADMICONS-TUW-002,P16,"Admin, Analytics & Enterprise Operations",Tenant Admin,Admin Console,user management UI 구현,user management UI 구현을/를 구현하여 Admin Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
ADMIN-TENAADMI-ADMICONS-TUW-003,P16,"Admin, Analytics & Enterprise Operations",Tenant Admin,Admin Console,group management UI 구현,group management UI 구현을/를 구현하여 Admin Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
ADMIN-TENAADMI-ADMICONS-TUW-004,P16,"Admin, Analytics & Enterprise Operations",Tenant Admin,Admin Console,policy admin route guard 구현,policy admin route guard 구현을/를 구현하여 Admin Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
ADMIN-TENAADMI-ADMICONS-TUW-005,P16,"Admin, Analytics & Enterprise Operations",Tenant Admin,Admin Console,tenant audit report 구현,tenant audit report 구현을/를 구현하여 Admin Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
